Local Date,State,Outage_status
12/22/2011,NY,1
12/22/2011,NY,0
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,0
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,1
12/21/2011,NY,1
12/20/2011,NY,0
12/20/2011,NY,0
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,0
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,0
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,0
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,1
12/20/2011,NY,0
12/20/2011,NY,1
12/20/2011,NY,0
12/20/2011,NY,0
12/20/2011,NY,1
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,1
12/19/2011,NY,0
12/19/2011,NY,1
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,0
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,0
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,1
12/19/2011,NY,0
12/19/2011,NY,0
12/19/2011,NY,1
12/19/2011,NY,0
12/19/2011,NY,0
12/18/2011,NY,1
12/18/2011,NY,0
12/18/2011,NY,1
12/18/2011,NY,0
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,0
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,0
12/18/2011,NY,0
12/18/2011,NY,0
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,0
12/18/2011,NY,1
12/18/2011,NY,1
12/18/2011,NY,0
12/18/2011,NY,1
12/18/2011,NY,1
12/17/2011,NY,0
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,0
12/17/2011,NY,1
12/17/2011,NY,0
12/17/2011,NY,1
12/17/2011,NY,0
12/17/2011,NY,1
12/17/2011,NY,0
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,0
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,0
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/17/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,0
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,0
12/16/2011,NY,1
12/16/2011,NY,0
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,0
12/16/2011,NY,0
12/16/2011,NY,0
12/16/2011,NY,1
12/16/2011,NY,1
12/16/2011,NY,0
12/16/2011,NY,0
12/16/2011,NY,1
12/16/2011,NY,0
12/16/2011,NY,1
12/16/2011,NY,1
12/15/2011,NY,1
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,1
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,1
12/15/2011,NY,1
12/15/2011,NY,0
12/15/2011,NY,1
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,1
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,1
12/15/2011,NY,1
12/15/2011,NY,1
12/15/2011,NY,1
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,0
12/15/2011,NY,1
12/15/2011,NY,1
12/15/2011,NY,1
12/15/2011,NY,0
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,0
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,0
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,0
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,1
12/14/2011,NY,0
12/14/2011,NY,0
12/14/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,0
12/13/2011,NY,0
12/13/2011,NY,0
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,0
12/13/2011,NY,0
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,1
12/13/2011,NY,0
12/13/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,0
12/12/2011,NY,0
12/12/2011,NY,0
12/12/2011,NY,0
12/12/2011,NY,1
12/12/2011,NY,0
12/12/2011,NY,0
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,0
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,1
12/12/2011,NY,0
12/12/2011,NY,0
12/12/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,0
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,0
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,0
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,0
12/11/2011,NY,0
12/11/2011,NY,0
12/11/2011,NY,0
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,0
12/11/2011,NY,0
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,1
12/11/2011,NY,0
12/11/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,1
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,1
12/10/2011,NY,0
12/10/2011,NY,1
12/10/2011,NY,1
12/09/2011,NY,0
12/09/2011,NY,0
12/09/2011,NY,0
12/09/2011,NY,1
12/09/2011,NY,0
12/09/2011,NY,0
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,0
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,0
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,0
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,0
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,1
12/09/2011,NY,0
12/09/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,0
12/08/2011,NY,1
12/08/2011,NY,1
12/08/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,0
12/07/2011,NY,1
12/07/2011,NY,0
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,0
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,0
12/07/2011,NY,0
12/07/2011,NY,1
12/07/2011,NY,0
12/07/2011,NY,0
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,1
12/07/2011,NY,0
12/07/2011,NY,0
12/07/2011,NY,1
12/07/2011,NY,0
12/06/2011,NY,0
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,0
12/06/2011,NY,1
12/06/2011,NY,0
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,0
12/06/2011,NY,0
12/06/2011,NY,1
12/06/2011,NY,0
12/06/2011,NY,0
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,0
12/06/2011,NY,0
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,1
12/06/2011,NY,0
12/06/2011,NY,1
12/06/2011,NY,0
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,0
12/05/2011,NY,0
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,0
12/05/2011,NY,1
12/05/2011,NY,0
12/05/2011,NY,1
12/05/2011,NY,0
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,0
12/05/2011,NY,0
12/05/2011,NY,0
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,0
12/05/2011,NY,0
12/05/2011,NY,0
12/05/2011,NY,1
12/05/2011,NY,1
12/05/2011,NY,1
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,0
12/04/2011,NY,1
12/04/2011,NY,0
12/04/2011,NY,0
12/04/2011,NY,1
12/04/2011,NY,1
12/04/2011,NY,0
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,0
12/03/2011,NY,1
12/03/2011,NY,0
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,0
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,0
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,0
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,0
12/03/2011,NY,0
12/03/2011,NY,0
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,1
12/03/2011,NY,0
12/03/2011,NY,0
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,0
12/02/2011,NY,0
12/02/2011,NY,1
12/02/2011,NY,0
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,0
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,0
12/02/2011,NY,1
12/02/2011,NY,1
12/02/2011,NY,0
12/02/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,0
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,1
12/01/2011,NY,0
12/01/2011,NY,1
12/01/2011,NY,0
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,0
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,0
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,0
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,0
11/30/2011,NY,0
11/30/2011,NY,0
11/30/2011,NY,0
11/30/2011,NY,0
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,1
11/30/2011,NY,0
11/30/2011,NY,0
11/30/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,0
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,0
11/29/2011,NY,0
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,0
11/29/2011,NY,0
11/29/2011,NY,1
11/29/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,0
11/28/2011,NY,1
11/28/2011,NY,0
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,0
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,0
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,0
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,1
11/28/2011,NY,0
11/28/2011,NY,0
11/28/2011,NY,0
11/28/2011,NY,1
11/28/2011,NY,1
11/27/2011,NY,0
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,0
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,1
11/27/2011,NY,0
11/27/2011,NY,1
11/27/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,0
11/26/2011,NY,0
11/26/2011,NY,0
11/26/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,0
11/26/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,0
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,1
11/26/2011,NY,0
11/25/2011,NY,0
11/25/2011,NY,1
11/25/2011,NY,0
11/25/2011,NY,1
11/25/2011,NY,1
11/25/2011,NY,1
11/25/2011,NY,0
11/25/2011,NY,0
11/25/2011,NY,1
11/25/2011,NY,0
11/25/2011,NY,0
11/25/2011,NY,1
11/25/2011,NY,0
11/25/2011,NY,1
11/25/2011,NY,1
11/25/2011,NY,1
11/25/2011,NY,1
11/25/2011,NY,1
11/24/2011,NY,0
11/24/2011,NY,0
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,0
11/24/2011,NY,1
11/24/2011,NY,0
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,0
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,0
11/24/2011,NY,0
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,0
11/24/2011,NY,0
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,1
11/24/2011,NY,0
11/24/2011,NY,0
11/24/2011,NY,1
11/24/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,0
11/23/2011,NY,0
11/23/2011,NY,1
11/23/2011,NY,0
11/23/2011,NY,1
11/23/2011,NY,0
11/23/2011,NY,0
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,0
11/23/2011,NY,0
11/23/2011,NY,0
11/23/2011,NY,0
11/23/2011,NY,0
11/23/2011,NY,1
11/23/2011,NY,0
11/23/2011,NY,0
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,1
11/23/2011,NY,0
11/23/2011,NY,1
11/23/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,0
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,0
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,0
11/22/2011,NY,1
11/22/2011,NY,0
11/22/2011,NY,1
11/22/2011,NY,1
11/22/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,0
11/21/2011,NY,1
11/21/2011,NY,1
11/21/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,0
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,0
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,0
11/20/2011,NY,1
11/20/2011,NY,0
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,1
11/20/2011,NY,0
11/19/2011,NY,1
11/19/2011,NY,0
11/19/2011,NY,0
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,0
11/19/2011,NY,1
11/19/2011,NY,0
11/19/2011,NY,0
11/19/2011,NY,0
11/19/2011,NY,1
11/19/2011,NY,0
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,0
11/19/2011,NY,0
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,1
11/19/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,0
11/18/2011,NY,0
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,1
11/18/2011,NY,0
11/18/2011,NY,0
11/18/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,0
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,0
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,0
11/17/2011,NY,0
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,0
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,0
11/17/2011,NY,1
11/17/2011,NY,0
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,0
11/17/2011,NY,0
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/17/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,1
11/16/2011,NY,0
11/16/2011,NY,0
11/16/2011,NY,1
11/16/2011,NY,0
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,0
